1000001	佛光之夜	\N	Fó Guāng zhī yè	Night of the Buddha's Light	phrase	活动	Activity	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	(FoguangPedia)	1000001
1001812	求己为本	求己為本	qiú jǐ wèi běn	Seek Help From Self	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001812
1001813	求好求真	求好求真	qiú hǎo qiú zhēn	Strive For the Good and the Truthful	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001813
1001814	求真求全	求真求全	qiú zhēn qiú quán	Pursuit of the Truest and Most Complete	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001814
1001815	求真求好	求真求好	qiú zhēn qiú hǎo	Strive for the Truthful and Good	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001815
1001816	求真求美	求真求美	qiú zhēn qiú měi	Pursue the True and the Beautiful	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001816
1001817	决心	決心	jué xīn	Determination	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001817
1001818	沈默是金	沈默是金	Shěn mò shì jīn	Silence is Gold	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001818
1001819	沉潜	沉潛	chén qián	Settle Down to Nurture Oneself	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001819
1001820	秀外慧中	秀外慧中	xiù wài huì zhōng	External Beauty and Inner Intelligence	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001820
1001821	究竟常乐	究竟常樂	jiū jìng cháng lè	Ultimate and Lasting Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001821
1001822	见山见远	見山見遠	jiàn shān jiàn yuǎn	Seeing the Mountains, Showing Great Foresight	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001822
1001823	见水知深	見水知深	jiàn shuǐ zhī shēn	Look into the Water to Know its Depth	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001823
1001824	见面吉祥	見面吉祥	jiàn miàn Jí xiáng	Auspicious Greetings	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001824
1001825	见善随喜	見善隨喜	jiàn shàn suí xǐ	Be a Joyful Witness of Good Deeds	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001825
1001826	见道	見道	jiàn dào	See the Way	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001826
1001827	见道人	見道人	jiàn dào rén	One Who Sees the Way	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001827
1001828	见贤思齐	見賢思齊	jiàn xián sī qí	Aspire to Follow the Good Examples You See	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001828
1001829	言行一致	言行一致	yán xíng yī zhì	Speak and Act With Consistency	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	16996
1001830	言音深远	言音深遠	yán yīn shēn yuǎn	The Sound of Language can Reach Deep and Far	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001830
1001831	言音深远	言音深遠	yán yīn shēn yuǎn	Far-reaching Words and Sound	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001830
1001832	走出自己	走出自己	zǒu chū zì jǐ	Make Your Own Path	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001832
1001833	走出晨光	走出晨光	zǒu chū chén guāng	Walk out  From the  Morning Light	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001833
1001834	走向明天	走向明天	zǒu xiàng míng tiān	Advance Into Tomorrow	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001834
1001835	身心自在	身心自在	shēn xīn zì zài	Carefree in Body and Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1000124
1001836	身心庄严	身心莊嚴	shēn xīn zhuāng yán	Solemnity Expressed Through the Body and Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001836
1001837	事在人为	事在人為	shì zài rén wèi	Effort Is the Decisive Factor	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001837
1001838	事忙心闲	事忙心閑	shì máng xīn xián	Feel Free in the Mind Despite Being Busy	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001838
1001839	享有就好	享有就好	xiǎng yǒu jiù hǎo	To Enjoy and Appreciate is Sufficient Enough	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001839
1001840	来去吉祥	來去吉祥	lái qù Jí xiáng	To Come and Go in Auspiciousness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001840
1001841	来去自在	來去自在	lái qù zì zài	Come and Go In Perfect Ease	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001841
1001842	来去自如	來去自如	lái qù zì rú	Coming and Going at Perfect Ease	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001842
1001843	依了义	依了義	yī le yì	Rely on the Ultimate Truth	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001843
1001844	依止正法	依止正法	yī zhǐ zhèng fǎ	Rely on the Righteous Dharma	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001844
1001845	依法不依人	依法不依人	yī fǎ bù yī rén	Rely on the Dharma, Not on the People	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001845
1001846	具足正见	具足正見	jù zú zhèng jiàn	Be Complete in Right Views	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001846
1001847	具足知见	具足知見	jù zú zhī jiàn	Have Sufficient Understanding and Views	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001847
1001848	具足众好	具足眾好	jù zú zhòng hǎo	Plentiful Blessings	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001848
1001849	取舍有道	取捨有道	qǔ shě yǒu dào	Give and Take Accordingly	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001849
1001850	和以致祥	和以致祥	hé yǐ zhì xiáng	Harmony Brings Auspiciouss Blessings	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001850
1001851	和平	和平	hé píng	Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	7875
1001852	和平之美	和平之美	hé píng zhī měi	The Beauty of Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001852
1001853	和平共存；平等共尊	和平共存；平等共尊	hé píng gòng cún; píng děng gòng zūn	Peace and Coexistence; Equality and Mutual Respect	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001853
1001854	和平第一	和平第一	hé píng dì yī	Peace As Priority	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001854
1001855	和合	和合	hé hé	Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	21119
1001856	和合人家	和合人家	hé hé rén jiā	A Harmonious Family	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001856
1001857	和合心香	和合心香	hé hé xīn xiāng	A Fragrant Mind of Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001857
1001858	和合致祥	和合致祥	hé hé zhì xiáng	Harmony Leads to Auspiciousness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001858
1001859	和好	和好	hé hǎo	Reconciliation	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001859
1001860	和而不流	和而不流	hé ér bù liú	Peaceful Coexistence without Going with the Flow	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001860
1001861	和尚	和尚	hé shàng	Most Venerable	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	14931
1001862	和气	和氣	hé qì	Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	14930
1001863	和气生财	和氣生財	hé qì shēng cái	Harmony Brings Wealth	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001863
1001864	和气呈祥	和氣呈祥	hé qì chéng xiáng	Harmony Brings Auspiciousness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001864
1001865	和气致祥	和氣致祥	hé qì zhì xiáng	Harmony Leads to Auspiciousness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001865
1001866	和敬	和敬	hé jìng	Harmony and Respect	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001866
1001867	和敬人生	和敬人生	hé jìng rén shēng	A Life of Harmony and Respect	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001867
1001868	和敬人家	和敬人家	hé jìng rén jiā	A Family of Respect and Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001868
1001869	和敬生春	和敬生春	hé jìng shēng chūn	Respect brings Spring	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001869
1001870	和敬共生	和敬共生	hé jìng gòng shēng	Harmony and Respectful Coexistence	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001870
1001871	和敬吉祥	和敬吉祥	hé jìng Jí xiáng	Harmony, Respect, and Auspiciousness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001871
1001872	和敬安乐	和敬安樂	hé jìng ān lè	Harmony, Respect, Peace, Joy	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001872
1001873	和敬有缘	和敬有緣	hé jìng yǒu yuán	Harmony and Respect Create Good Affinities	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001873
1001874	和敬自强	和敬自強	hé jìng zì qiáng	Be Harmonious, Respectful, and Self-Reliant	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001874
1001875	和敬幸福	和敬幸福	hé jìng xìng fú	Harmony, Respect and Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001875
1001876	和敬厚道	和敬厚道	hé jìng hòu dào	Harmony, Respect, Honesty, and Kindness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001876
1001877	和敬厚道，人我吉祥	和敬厚道，人我吉祥	hé jìng hòu dào, rén wǒ Jí xiáng	Harmony, Respect, Kindness and Honest; Auspicious Blessings for the Self and Others	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001877
1001878	和敬致祥	和敬致祥	hé jìng zhì xiáng	Harmony and Respect Brings Auspiciousness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001878
1001879	和敬家门	和敬家門	hé jìng jiā mén	A Family of Respect and Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001879
1001880	和敬真心	和敬真心	hé jìng zhēn xīn	Harmony, Respect and Truthfulness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001880
1001881	和敬福门	和敬福門	hé jìng fú mén	A Family of Respect and Fortune	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001881
1001882	和敬福家	和敬福家	hé jìng fú jiā	A Blessed Family of Harmony and Respect	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001882
1001883	和敬兴家	和敬興家	hé jìng xīng jiā	Harmony and Respect Makes a Family Prosper	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001883
1001884	和谐	和諧	hé xié	Harmony	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1193
1001885	和谐之美	和諧之美	hé xié zhī měi	Harmony is Beauty	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001885
1001886	和谐幸福	和諧幸福	hé xié xìng fú	Harmony Brings Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001886
1001887	和谐社会	和諧社會	hé xié shè huì	Harmonious Society	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001887
1001888	和谐家福	和諧家福	hé xié jiā fú	Harmonious Family	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001888
1001889	和谐无诤	和諧無諍	hé xié wú zhèng	Harmony Without Disputes	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001889
1001890	坦然处世	坦然處世	tǎn rán chù shì	Face the World With a Clear Conscience	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001890
1001891	定中世界	定中世界	dìng zhōng shì jiè	The World of Concentration	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001891
1001892	定慧等持	定慧等持	dìng huì děng chí	Equal Cultivation on Meditation and Wisdom	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001892
1001893	居正人安	居正人安	jū zhèng rén ān	Right Action Leads to Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001893
1001894	居正心安	居正心安	jū zhèng xīn ān	Right Action Leads to a Peace of Mind	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001894
1001895	幸福	幸福	xìng fú	Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	4759
1001896	幸福人生	幸福人生	xìng fú rén shēng	A Life of Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001896
1001897	幸福人安	幸福人安	xìng fú rén ān	Happiness and Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001897
1001898	幸福人家	幸福人家	xìng fú rén jiā	A Family of Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001898
1001899	幸福人间	幸福人間	xìng fú rén jiān	A World of Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001899
1001900	幸福人间，共生吉祥	幸福人間，共生吉祥	xìng fú rén jiān, gòng shēng Jí xiáng	A World of Happiness, Auspicious Coexistence	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001900
1001901	幸福平安	幸福平安	xìng fú píng ān	Happiness and Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001901
1001902	幸福生活	幸福生活	xìng fú shēng huó	A Happy Life	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001902
1001903	幸福生活	幸福生活	xìng fú shēng huó	A Fortunate Life	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001902
1001904	幸福安乐	幸福安樂	xìng fú ān lè	Happiness and Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001904
1001905	幸福美满	幸福美滿	xìng fú měi mǎn	Perfect Happiness	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001905
1001906	往好处想	往好處想	wǎng hǎo chù xiǎng	Think Positively	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001906
1001907	往深处学	往深處學	wǎng shēn chù xué	Learn from the Profound	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001907
1001908	忠孝仁爱	忠孝仁愛	zhōng xiào rén ài	Loyalty, Filial Devotion, Benevolence	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001908
1001909	忠孝仁爱，信义和平	忠孝仁愛，信義和平	zhōng xiào rén ài, xìn yì hé píng	Loyalty, Filial Devotion, Benevolence Righteousness and Peace	phrase	\N	\N	佛教	Buddhism	佛光山	Fo Guang Shan	\N	\N	Venerable Master Hsing Yun's One-Stroke Calligraphy, translation by: Ven. Miao Guang 妙光 (FoguangPedia)	1001909
