Corpus	Query	Terms	Scoped	Rank	Title	Link	Sim Title	Sim Words	Sim Bigrams	Bit Vector	Exact Match	ContainsTerms	Relevant
hbreader.org	我們是大地的一部分	5	FALSE	50	Chapter 3: Planning in Advance - Wind 卷三　胸有成竹 ■風	http://hbreader.org/wenji/wanshi09045.html	0	0.769432	0.306371	0.8	0	我們、是、大地的	0
hbreader.org	一位印第安	3	FALSE	1	Environmental and Spiritual Preservation 環保與心保	http://hbreader.org/wenji/dangdairen013.html	0	1	1	1	1	一位、位印第安	1
hbreader.org	一位印第安	3	FALSE	2	Society Issues Investigation (Volume 1) - A Buddhist View of 'Environmental Protection Problems' 社會議題探討（上冊） 佛教對「環保問題」的看法	http://hbreader.org/wenji/renjianfojiaodangdai001.html	0	0.808386	0.679993	1	1	一位、位印第安	1
hbreader.org	一位印第安	3	FALSE	3	Prefaces - A World of Buddha’s Light “Transmission of the Lamp” Preface by Hsing Yun, Republic 序 ■佛光世界《傳燈》序　　民國‧高希均	http://hbreader.org/wenji/fojiaocongshu09156.html	0	0.494819	0.556219	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	4	Scroll 3: Planning to Break Out - Following 卷三　設法突圍 追隨	http://hbreader.org/wenji/wanshi03054.html	0	0.486657	0.548164	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	5	Scroll 4: Speak Good Words 卷四　說好話 說好話	http://hbreader.org/wenji/wanshi05081.html	0	0.51374	0.521222	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	6	Chapter 7: Prophecy of the Seer 第七章　相者的預言	http://hbreader.org/wenji/shijia010.html	0	0.489147	0.514631	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	7	Scroll 3: The Four Aspects of the Dharma are Everywhere - The Four Essentials of Leadership 卷四 處眾四法 領導的四要	http://hbreader.org/wenji/dharmawords6097.html	0	0.462523	0.521723	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	8	Value 價　值	http://hbreader.org/wenji/miyun_fubao27.html	0	0.465201	0.520722	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	9	My Affinities with International Scholars 我與國際學者的因緣	http://hbreader.org/wenji/bainian05004.html	0	0.490225	0.513294	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	10	One Sentence 一句話	http://hbreader.org/wenji/miyun_fubao30.html	0	0.463422	0.520223	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	11	Lecture 14: To be Closer to Elder Masters 第十四講．親近長老	http://hbreader.org/wenji/monastery_precepts14.html	0	0.477092	0.512574	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	12	My Old and Young Good Affinities 我的老幼善緣	http://hbreader.org/wenji/bainian01011.html	0	0.489585	0.506124	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	13	Mahakatyayana: Foremost in Debating the Dharma - 9 An Explanation Criticizing Cause 迦旃延－－論議第一 (9) 解答諍的原因	http://hbreader.org/wenji/shidadizi066.html	0	0.465846	0.509355	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	14	The Three Kāsyapa Brothers Abandon Evil and Return to the Right Path (Teaching) 三迦葉棄邪歸正(教化)	http://hbreader.org/wenji/fojiaocongshu03123.html	0	0.456306	0.51122	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	15	Handling a Crisis 危機處理	http://hbreader.org/wenji/miyun_cengci79.html	0	0.467235	0.506976	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	16	Scroll 1: The Essentials of Handling Affairs - Benevolence for Managers 卷一 處事之要 善為領導人	http://hbreader.org/wenji/dharmawords8017.html	0	0.453085	0.509023	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	17	Scroll 1: Ideas for Overcoming Difficulties - Attitude Towards Matters 卷一 思想津梁 事上的態度	http://hbreader.org/wenji/dharmawords4012.html	0	0.451577	0.508163	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	18	Make Offerings for Seven Days (Cause and Effect) 七天供養(因果)	http://hbreader.org/wenji/fojiaocongshu03152.html	0	0.44563	0.501049	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	19	A Bad Horse has Eight Manners (Cultivation) 惡馬八態(修持)	http://hbreader.org/wenji/fojiaocongshu03197.html	0	0.457869	0.489095	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	20	Upasika amongst Modern Women 新女性中的優婆夷	http://hbreader.org/wenji/bainian08004.html	0	0.461323	0.487306	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	21	Chapter 5: King Suddhodana and Queen Maya 第五章　淨飯大王與摩耶夫人	http://hbreader.org/wenji/shijia008.html	0	0.455205	0.488965	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	22	“Master Jinming Memorial Collection” Preface: Remembering a Warm, Joyful, and True Monastic 《金明長老紀念文集》序：懷念融和歡喜的真僧伽	http://hbreader.org/wenji/renjianfojiaoxuwen157.html	0	0.440065	0.493347	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	23	2. India - Asvaghosa: Writer, Artist, and Poet 貳、印度 ■文藝詩人馬鳴菩薩	http://hbreader.org/wenji/fojiaocongshu04066.html	0	0.437034	0.48972	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	24	Chapter 20: Defeating Mara’s Army 第二十章　降伏魔軍與魔女	http://hbreader.org/wenji/shijia023.html	0	0.470764	0.479107	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	25	Incense Burns to make Charcoal (Prajna) 燒香作炭(般若)	http://hbreader.org/wenji/fojiaocongshu03095.html	0	0.437215	0.488851	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	26	Devotees and Spiritual Friends from the Initial Period after the Liberation of Taiwan from Japanese Rule 光復初期的信眾道友	http://hbreader.org/wenji/bainian07008.html	0	0.475492	0.476322	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	27	Scroll 2: Treasures Passed through the Generations - The Beauty of Women (1) 卷二 傳家之寶 女性之美（一）	http://hbreader.org/wenji/dharmawords10060.html	0	0.450736	0.481781	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	28	Lecture 3: Protecting the Country and Guarding Buddhism 第三講‧護國衛教	http://hbreader.org/wenji/monastery_prop03.html	0	0.452694	0.480317	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	29	My Appraisal of Contemporary Characters 我對當代人物的評議	http://hbreader.org/wenji/bainian04010.html	0	0.457812	0.478509	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	30	Self- Deprecation 自我調侃	http://hbreader.org/wenji/miyun_chenggong14.html	0	0.431884	0.48329	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	31	Scroll 4: Ideals and Reality - The Philosophy of Being Second 卷四 理想的現實 老二哲學	http://hbreader.org/wenji/dharmawords8108.html	0	0.429558	0.480596	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	32	Succeeding in Battle with Oneself (Diligence) 戰勝自己(精進)	http://hbreader.org/wenji/fojiaocongshu03078.html	0	0.430243	0.479809	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	33	Afterword 校後感言	http://hbreader.org/wenji/universal_gate21.html	0	0.442148	0.475811	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	34	Later Explanation 譯後的話	http://hbreader.org/wenji/universal_gate22.html	0	0.442148	0.475811	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	35	2. A Secretary with Ten Imperfections 二．十不全的書記師	http://hbreader.org/wenji/yulin002.html	0	0.486496	0.462552	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	36	2. India - Nagarjuna Bodhisattva, who was Respected by all the Eight Sects 貳、印度 ■八宗共祖龍樹菩薩	http://hbreader.org/wenji/fojiaocongshu04067.html	0	0.440705	0.475055	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	37	3. Only One Condition 三．只有一個條件	http://hbreader.org/wenji/yulin003.html	0	0.437223	0.474951	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	38	Scroll 3: How to Make Daily Improvements - The Spirit of a Bodhisattva 卷三 如何日日增上 菩薩的精神	http://hbreader.org/wenji/dharmawords3086.html	0	0.423287	0.477465	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	39	My Translation Staff 我的翻譯人員	http://hbreader.org/wenji/bainian02002.html	0	0.468495	0.463991	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	40	My Contact with South Korea Buddhism 我與韓國佛教的往來	http://hbreader.org/wenji/bainian09008.html	0	0.454431	0.46655	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	41	Friendship with Spiritual Friends Abroad 國際道友的情誼	http://hbreader.org/wenji/bainian07009.html	0	0.459892	0.463389	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	42	I am the Host 我是主人	http://hbreader.org/wenji/miyun_chenggong02.html	0	0.423258	0.473302	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	43	Covering the Ground with Gold to Build Jeta Grove (Giving) 黃金舖地建祇園(布施)	http://hbreader.org/wenji/fojiaocongshu03005.html	0	0.423812	0.472589	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	44	Scroll 3: The Four Essentials of Life - Four Treasures in Life 卷三 人生四要 人生四寶	http://hbreader.org/wenji/dharmawords6070.html	0	0.421989	0.472768	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	45	The Thai King Visits China 泰王訪華	http://hbreader.org/wenji/jueshi036.html	0	0.421658	0.472387	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	46	Chapter 45: The Ten Great Disciples - Mahakatyayana: Foremost in Debating the Dharma 第四十五章　十大比丘弟子 ～論議第一迦旃延	http://hbreader.org/wenji/shijia057.html	0	0.421615	0.472076	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	47	A New Year and New Hope 新年新希望	http://hbreader.org/wenji/jueshi024.html	0	0.42268	0.470945	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	48	My Affinity with a Crownless King 我與無冕之王的因緣	http://hbreader.org/wenji/bainian06007.html	0	0.449357	0.462128	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	49	Monastic Emotions are Unlike Strong Secular Emotions - My Ways at Looking at Emotion 僧情不比俗情濃──我對感情的看法	http://hbreader.org/wenji/bainian02004.html	0	0.450713	0.460292	0.6667	0	一位	0
hbreader.org	一位印第安	3	FALSE	50	18. The Emperor Invited me to Go 十八．皇帝請我去的	http://hbreader.org/wenji/yulin018.html	0	0.44108	0.462498	0.6667	0	一位	0
hbreader.org	人生七十古來稀	4	FALSE	1	Limitless Life 人生無量壽	http://hbreader.org/wenji/miyun_shengming07.html	0	1	1	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	2	Chapter 4: Chan Mind - What to Listen to? 卷四　禪心 ■聽什麼？	http://hbreader.org/wenji/wanshi10087.html	0	1.037541	0.957875	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	3	Understanding Time 認識時間	http://hbreader.org/wenji/miyun_zhenli03.html	0	0.856922	0.929576	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	4	The Buddha in Our Lives, Scroll 1: From a Day to a Lifetime 卷一 生活的佛教 一日到一生	http://hbreader.org/wenji/dharmawords2037.html	0	0.765016	0.814424	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	5	Chapter 1: A Plan for Life - Life's Seven Classes 卷一　人生之計 ■人生七堂課	http://hbreader.org/wenji/wanshi11004.html	0	0.748223	0.77778	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	6	Birthday 生日	http://hbreader.org/wenji/hezhang1006.html	0	0.70339	0.599907	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	7	Volume 12: A Selection of Buddhist Works  - Class 24: Selected Works 第十二冊　佛教作品選錄 第二十四課　文選	http://hbreader.org/wenji/foguangjiaokeshu252.html	0	0.546772	0.582159	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	8	Chapter 39: I would like to Create “A Life Worth Three Hundred Years” 【三十九說】我要創造「人生三百歲」	http://hbreader.org/wenji/pinseng040.html	0	0.605552	0.542429	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	9	Chapter 40: A Sincere Confession -  My Final Exhortation【四十說】真誠的告白－－我最後的囑咐	http://hbreader.org/wenji/pinseng041.html	0	0.551327	0.45492	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	10	Beyond form and laksana - Part 20 [Lecture] 見身無住離相見性分第二十 【講話】	http://hbreader.org/wenji/diamond40.html	0	0.399694	0.437447	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	11	Recounting Building a Life of Humanistic Buddhism 建立人間佛教的生活側記	http://hbreader.org/wenji/bainian11003.html	0	0.44246	0.409401	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	12	Volume 2: Diligence and Interpersonal Harmony in Life 第二冊 生活勤奮人和	http://hbreader.org/wenji/caigentan09.html	0	0.415022	0.410618	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	13	A Buddhist View of Space and Time 佛教的時空觀	http://hbreader.org/wenji/renjianfojiaoxilie2008.html	0	0.417541	0.380027	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	14	A Buddhist View of Happiness and Longevity 佛教的福壽觀	http://hbreader.org/wenji/renjianfojiaoxilie2003.html	0	0.436204	0.288349	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	15	Chapter 2: Stages of Life - Career Planning 卷二　生命的層次 ■生涯規畫	http://hbreader.org/wenji/wanshi11028.html	0	0.351099	0.270947	0.5	0	人生七十	0
hbreader.org	人生七十古來稀	4	FALSE	16	Remembering the Inspection of the Meiyue Medical Treatment Center 梅約醫療中心檢查記	http://hbreader.org/wenji/hezhang4003.html	0	0.303954	0.282304	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	17	Ci Poetry 詞	http://hbreader.org/wenji/fojiaocongshu09012a.html	0	0.313011	0.266819	0.5	0	人生七十	0
hbreader.org	人生七十古來稀	4	FALSE	18	Making Good Use of Spare Time 善用零碎時間	http://hbreader.org/wenji/miyun_shengming41.html	0	0.301439	0.266634	0.5	0	人生七十	0
hbreader.org	人生七十古來稀	4	FALSE	19	The View of Humanistic Buddhism Towards Some Problems - 4 A Buddhist View of Happiness and Longevity (Speech in Taipei at the Sun Yat-sen Memorial Hall) 人間佛教對一些問題的看法 第四篇　佛教的福壽觀(講於臺北國父紀念館)	http://hbreader.org/wenji/fojiaocongshu10049.html	0	0.372865	0.233444	1	1	人生七十、七十古來、古來稀	1
hbreader.org	人生七十古來稀	4	FALSE	20	Hsing Yun Diary 7 - Finding the Inner Heart Balance Point 星雲日記７～找出內心平衡點 找出內心平衡點(1990/10/1~10/15)	http://hbreader.org/wenji/riji91041.html	0	0.358513	0.235839	1	1	人生七十、七十古來、古來稀	1
hbreader.org	信仰生活化	3	FALSE	1	Levels of Faith 信仰的層次	http://hbreader.org/wenji/miyun_duyiqie20.html	0	1	1	0.66667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	2	Scroll 2: Why We should Live - Kinds of Happiness 卷二　為何而活 快樂的類別	http://hbreader.org/wenji/wanshi03032.html	0	0.91748	1.002672	0.66667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	3	Building Humanistic Buddhism  - Part 2: From Coming into this World to Leaving this World 人間佛教的建立 第二篇　從入世到出世	http://hbreader.org/wenji/fojiaocongshu01049.html	0	1.115357	0.90869	1	0	信仰生活、化	0
hbreader.org	信仰生活化	3	FALSE	4	Where the Future of Buddhism Lies (Lecture 3) 佛教的前途在那裡(第三講)	http://hbreader.org/wenji/renjianfojiaolun031.html	0	1.268162	0.758104	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	5	Where the Future of Humanistic Buddhism Lies - Lecture 3 佛教的前途在那裏 第三篇　佛教的前途在那裏(第三講)	http://hbreader.org/wenji/fojiaocongshu10065.html	0	1.304673	0.747152	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	6	How to Build Humanistic Buddhism - 4 How to Modernize Buddhism (Speech at Taichung Chunghsing Hall) 如何建設人間佛教 第四篇　佛教如何現代化(講於臺中中興堂)	http://hbreader.org/wenji/fojiaocongshu10056.html	0	1.199107	0.689548	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	7	The Four Transformations of Modern Buddhism 現代佛教的四化	http://hbreader.org/wenji/renjianfojiaoxilie5005.html	0	1.187486	0.674927	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	8	Lecture 12: Pilgrimage and Paying Respect to Buddha 第十二講．朝山禮佛	http://hbreader.org/wenji/monastery_gongxiu12.html	0	0.845148	0.714964	0.66667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	9	Scroll 1: Concepts of Buddhism - Modernization of Buddhism 卷一 佛教的理念 佛教現代化	http://hbreader.org/wenji/dharmawords3007.html	0	0.917266	0.699787	0.66667	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	10	Buddha's Light Newsletter - Humanizing the Dharma 佛光世紀的來臨 佛法人間化	http://hbreader.org/wenji/renjianfojiaoshuxin014.html	0	0.906118	0.653054	0.66667	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	11	Writings on Chan School Thought - Propagating the Dharma and Benefiting Sentient Beings 宗門思想篇 弘法利生	http://hbreader.org/wenji/renjianfojiaoyulu030.html	0	1.30513	0.583301	1	1	信仰生活、生活化	1
hbreader.org	信仰生活化	3	FALSE	12	A Religious Life 宗教生活	http://hbreader.org/wenji/miyun_shengming36.html	0	1.421803	0.780459	0.666667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	13	“Between Ignorance and Enlightenment 5” Preface 《迷悟之間５》序	http://hbreader.org/wenji/renjianfojiaoxuwen085.html	0	0.966	0.779109	0.666667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	14	To Have a Hobby 培養興趣	http://hbreader.org/wenji/miyun_zhenli83.html	0	1.236818	0.777226	0.666667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	15	Scroll 2: Truth in Life - The Essentials of Life 卷二 生命的真諦 生活之要	http://hbreader.org/wenji/dharmawords7044.html	0	1.404767	0.759912	0.666667	0	信仰生活	0
hbreader.org	信仰生活化	3	FALSE	16	Hsing Yun Diary 38 - Lowering Your Head: Preface - Good Medicine for Reforming the Spirit by Chen Zhesan 星雲日記38～低下頭 序／心靈改革的良藥／陳哲三	http://hbreader.org/wenji/riji94036.html	0	0.796369	0.585997	1	0	生活化	0
hbreader.org	信仰生活化	3	FALSE	17	Fo Guang Yuan Art Gallery “Art is a Ferry” Preface 佛光緣美術館《藝術擺渡》序	http://hbreader.org/wenji/renjianfojiaoxuwen107.html	0	1.154207	0.523282	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	18	Hsing Yun Diary 11 - The Heart of a Bodhisattva: A Completely Harmonious Life by Chen Yuxin 星雲日記11～菩薩情懷 圓滿和諧的人生／陳雨鑫	http://hbreader.org/wenji/riji92001.html	0	0.791224	0.579251	1	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	19	Hsing Yun Diary 17 - The Dharma Gate of Non-Duality: Reflection of Hsing Yun Diary 星雲日記17～不二法門 「星雲日記」的回響	http://hbreader.org/wenji/riji92042.html	0	0.801187	0.568898	1	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	20	“Buddha's Light Philosophy” Preface: My View on the Thought and Philosophy of Humanistic Buddhism 《佛光學》序 : 我對人間佛教的思想理念	http://hbreader.org/wenji/renjianfojiaoxuwen063.html	0	1.123391	0.514447	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	21	“The Here and Now is the Most Beautiful” Preface: The Wisdom of Happiness in Life 《當下最美好》序：智慧與喜悅的人生	http://hbreader.org/wenji/renjianfojiaoxuwen147.html	0	0.806857	0.556715	1	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	22	“Chan in Daily Life” Life's Clear Sky 《人生禪》生命的晴空	http://hbreader.org/wenji/renjianfojiaoxuwen142.html	0	0.77193	0.554538	1	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	23	“Fo Guang Yuan Art Gallery Repository Catalog” Preface 《佛光緣美術館典藏圖錄》序	http://hbreader.org/wenji/renjianfojiaoxuwen103.html	0	0.838135	0.5304	1	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	24	1983 Letter for Spring Festival 1983年新春告白	http://hbreader.org/wenji/xinchungaobai033.html	0	0.908242	0.511017	1	0	信仰生活、化	0
hbreader.org	信仰生活化	3	FALSE	25	“The Heart Sutra in Cartoon Form” Preface: Gate of Skillful Means in the Opening of Wisdom 《漫畫心經》序：開啟智慧的方便門	http://hbreader.org/wenji/renjianfojiaoxuwen150.html	0	0.775913	0.533302	1	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	26	“Famous Taiwanese Buddhist Temples” Preface: Prospects for Buddhism 《台灣佛教名剎》序：佛教前瞻	http://hbreader.org/wenji/renjianfojiaoxuwen118.html	0	1.2292	0.450053	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	27	Volume 11: Fo Guang Studies  - Class 14: BLIA Members Working Tenets 第十一冊　佛光學 第十四課　佛光人的工作信條	http://hbreader.org/wenji/foguangjiaokeshu222.html	0	1.220925	0.438908	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	28	Volume 5: Introduction to Schools - Class 21: Spread of Central Indian Buddhism 第五冊　宗派概論 第二十一課　中印佛教的流傳	http://hbreader.org/wenji/foguangjiaokeshu104.html	0	1.185336	0.443187	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	29	Volume 8: Buddhism and Study about the World - Class 19: Buddhism and Etiquette Standards 第八冊　佛教與世學 第十九課　佛教與禮俗規範	http://hbreader.org/wenji/foguangjiaokeshu165.html	0	1.21352	0.402131	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	30	Self-awareness and Practicing the Buddha’s Way 自覺與行佛	http://hbreader.org/wenji/dangdairen010.html	0	1.17965	0.401946	1	1	信仰生活、生活化	1
hbreader.org	信仰生活化	3	FALSE	31	Volume 9: Investigation of Buddhist Questions  - Class 8: Etiquette and Ceremony 第九冊　佛教問題探討 第八課　儀禮	http://hbreader.org/wenji/foguangjiaokeshu176.html	0	1.09318	0.400685	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	32	Chan School - Introduction 禪宗 前言	http://hbreader.org/wenji/fojiaocongshu06001.html	0	0.907	0.567037	0.666667	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	33	“Venerable Master Hsing Yun Words of Inspiration” Preface 自序《星雲大師開示語》	http://hbreader.org/wenji/renjianfojiaoxuwen041.html	0	1.238	0.564778	0.666667	0	生活化	1
hbreader.org	信仰生活化	3	FALSE	34	Where the Future of Humanistic Buddhism Lies - Lecture 2 佛教的前途在那裏 第二篇　佛教的前途在那裏(第二講)	http://hbreader.org/wenji/fojiaocongshu10064.html	0	1.064535	0.378699	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	35	Where the Future of Buddhism Lies (Lecture 2) 佛教的前途在那裡(第二講)	http://hbreader.org/wenji/renjianfojiaolun030.html	0	1.063413	0.377965	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	36	The Human World and Life 人間與生活	http://hbreader.org/wenji/dangdairen008.html	0	1.127774	0.365418	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	37	Me and Buddhist Academic Activities 我與佛教學術活動	http://hbreader.org/wenji/bainian05007.html	0	1.007401	0.374724	1	0	信仰、生活化	1
hbreader.org	信仰生活化	3	FALSE	38	Section 3 Worldwide - Chapter 2: A Brief History of Korean Buddhism 第三篇　世界篇 第二章　韓國佛教簡史	http://hbreader.org/wenji/fojiaocongshu05025.html	0	0.98996	0.376487	1	0	信仰、生活化	1
hbreader.org	洗碗掃地以外沒有禪	5	FALSE	1	How to Build Humanistic Buddhism - 5 Chan and Modern Life 如何建設人間佛教 第五篇　禪與現代人的生活	http://hbreader.org/wenji/fojiaocongshu10057.html	0	1	1	1	1	洗碗掃地、掃地以外、以外沒有、沒有禪	1
hbreader.org	洗碗掃地以外沒有禪	5	FALSE	2	Preface - Chan and Modern Life 序－禪與現代人的生活	http://hbreader.org/wenji/platform01.html	0	0.97989	0.965592	1	1	洗碗掃地、掃地以外、以外沒有、沒有禪	1
hbreader.org	洗碗掃地以外沒有禪	5	FALSE	3	Chan and Modern Life 禪與現代人的生活	http://hbreader.org/wenji/renjianfojiaoxilie9004.html	0	0.961527	0.912361	1	1	洗碗掃地、掃地以外、以外沒有、沒有禪	1
hbreader.org	洗碗掃地以外沒有禪	5	FALSE	4	Pure Land Thought and Modern Life (3) 淨土思想與現代生活（三）	http://hbreader.org/wenji/renjianfojiaoxilie9013.html	0	0.695298	0.379296	1	0	洗碗掃地、掃地以外、沒有、禪	1
hbreader.org	洗碗掃地以外沒有禪	5	FALSE	5	Section 2 China - Chapter 13: Revival of the Former Glory of Humanistic Buddhism 第二篇　中國篇 第十三章　人間佛教的重光	http://hbreader.org/wenji/fojiaocongshu05022.html	0	0.485379	0.230493	1	0	洗碗掃地、掃地以外、沒有、禪	1
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	1	How to Build Humanistic Buddhism - 5 Chan and Modern Life 如何建設人間佛教 第五篇　禪與現代人的生活	http://hbreader.org/wenji/fojiaocongshu10057.html	0	1	1	1	1	我不、不知道、知道另外、另外還有、還有什麼	1
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	2	Chan and Modern Life 禪與現代人的生活	http://hbreader.org/wenji/renjianfojiaoxilie9004.html	0	1.003175	0.995385	1	1	我不、不知道、知道另外、另外還有、還有什麼	1
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	3	Preface - Chan and Modern Life 序－禪與現代人的生活	http://hbreader.org/wenji/platform01.html	0	0.98366	0.953242	1	1	我不、不知道、知道另外、另外還有、還有什麼	1
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	4	Chapter 4: Going Against Common Wisdom - Society in the Past 卷四　激發智慧 ■都會過去	http://hbreader.org/wenji/wanshi11076.html	0	0.952478	0.549827	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	5	Chapter 20: The Way for Husband and Wife to get Along with Each Other 【二十說】夫妻相處之道	http://hbreader.org/wenji/pinseng021.html	0	1.183772	0.495339	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	6	A Stupa 寶塔	http://hbreader.org/wenji/wusheng021.html	0	1.105485	0.490591	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	7	1. A Young Lady with a Thousand Pieces of Gold and a Monastic with the Respect of Ten Thousand Pieces 一．千金小姐！萬金和尚！	http://hbreader.org/wenji/yulin001.html	0	1.012134	0.491033	0.833333	0	我不、不知道、還有什麼	0
